Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
47202,-0.534584555,1.172310448,0.652129338,0.702199765,1.056064292,1.36140967,0.462397759,0.368915138,-0.266649685,0.375273425,-0.423819032,0.358324033,0.200284036,0.009896597,-0.358361623,-0.5489532,-0.265439692,0.342684028,1.635018795,0.319571042,-0.130369831,0.05521497,-0.388330462,-1.685206732,0.162936487,-0.129611353,0.532807822,0.237474443,2.49,0
47202,1.383281695,-1.544800352,0.472054071,-1.577230611,-1.206824077,1.008474949,-1.526343382,0.197296259,-1.355308735,1.354339586,-0.540047184,0.075171823,1.81005321,-1.078666107,-0.922423186,0.17364021,-0.213543136,0.984981002,0.827351507,-0.040652155,-0.244642938,-0.279227782,-0.24075881,-1.363237697,0.458819262,-0.11788657,0.065883633,0.020806218,90.13,0
47202,-0.558111597,1.013300996,1.713567547,0.14085463,0.022044605,-0.580306231,0.746742975,-0.070946106,-0.22784091,-0.507962952,-0.643238685,0.721163657,0.961524094,-0.405937246,-0.543757516,-0.474061153,-0.003707837,-0.667768944,0.380562576,0.161126972,-0.173946265,-0.184516458,-0.168030507,0.453690741,0.020987015,0.235321568,0.326114663,0.176163127,4.6,0
47203,1.002337127,-1.144239177,0.377227998,-0.628446934,-1.257247315,-0.361643269,-0.492454465,-0.033253123,-0.965544662,0.73568501,0.935892185,0.42498347,0.25487745,0.237073445,0.456481785,-0.682336291,-0.496467186,1.488011201,-0.398138573,-0.082651075,-0.468478407,-1.36770443,0.044941522,-0.016539625,-0.17030593,0.729936501,-0.081693629,0.036737756,190,0
47203,0.100564426,0.708353745,0.989064496,0.630188593,0.331279303,0.575221769,-0.257568937,-0.607460734,-0.39778294,0.013559657,-0.061836179,-0.400280107,-1.226543057,0.811770244,0.954921471,0.596274743,-0.813960938,1.040330434,1.073757714,-0.164772272,0.59536868,-0.874660665,-0.584912073,-1.078956142,1.464722732,-0.140278221,0.100550217,0.133148963,1.94,0
47204,-0.369461921,0.81090766,2.099210193,0.843970828,-0.804675842,-0.156946211,-0.214718852,-0.658914785,0.48559166,-0.470471438,-0.656578518,0.470590607,0.046609889,-0.459479638,-0.157150898,-0.089683635,-0.098528085,-0.016038098,-0.275592553,-0.295264151,0.820001909,0.111722071,0.123331311,0.689523485,-0.402683201,-0.531149399,0.168388799,0.067624294,9.99,0
47204,-0.528327748,1.035869199,0.832008884,1.361092511,0.344449172,0.079403049,0.302381399,0.190962499,-0.675744112,0.112614334,-0.672715616,-0.141023089,0.314352131,0.42775861,1.927742466,-0.768328189,0.319741719,-0.072531949,1.233323695,0.045086986,0.108797755,0.465563199,-0.105954079,-0.437821812,0.018840511,-0.094045672,-0.291180949,-0.255135079,6.12,0
47205,1.204223224,-0.923207175,-0.732238013,-0.521430078,1.209830816,3.882786531,-1.21361456,0.939461086,-0.591552063,0.720101155,-0.689780105,-0.125096299,0.295774815,-0.116372778,0.501944305,-1.116680428,-0.562957234,1.874963522,-0.766459752,-0.261045198,-0.249315927,-0.396303237,-0.155713028,0.988250098,0.658427411,-0.215392917,0.066334736,0.040814753,85,0
47206,-0.535905009,0.844727178,1.975503186,2.268884782,-0.26903058,1.075178648,-0.384999472,0.465689751,-0.542683785,1.066220836,0.648554213,-0.713378702,-1.621428793,0.302013489,1.0381408,0.793251769,-0.542954971,0.860144347,-0.172466058,-0.183699139,0.291145549,0.647194353,0.072121153,-0.359869066,-0.860241564,0.04246884,-0.263086896,0.097486725,13.31,0
47206,1.239351708,0.584681368,-0.242995233,1.316562468,-0.074249644,-1.216362912,0.223859515,-0.184803627,0.078355973,-0.518299761,-0.148763083,-0.602709353,-1.073940732,-0.80322829,1.169377379,0.539790438,0.701268428,0.576039283,-0.569904455,-0.173783594,-0.061718231,-0.158118153,-0.105971945,0.25185449,0.655960752,-0.324101466,0.024565942,0.048108037,1,0
47207,-0.773238501,0.077668722,1.417790385,0.686020259,1.062993307,0.139249236,0.328928127,-0.178320842,-0.03247762,-0.042598189,-0.942366854,0.326570683,0.871716448,-0.497704548,0.394776525,-0.967247001,0.258465987,-0.763693603,1.286501697,0.09126197,-0.19057815,-0.100024652,-0.244469461,-0.559703374,-0.356952627,0.377318705,-0.069773064,-0.106633482,37.73,0
47207,1.15993711,-0.093027336,0.396580525,0.596186985,-0.198498868,0.128072464,-0.130007331,0.030645026,0.488879766,-0.298327167,-0.799083716,0.70452822,0.627587057,-0.233292162,0.102031326,-0.33869252,0.062667655,-1.087877175,0.083880223,-0.025009088,-0.284328506,-0.659477933,0.009408013,-0.424532711,0.320224808,0.344265236,-0.009870789,0.013416829,38.95,0
47207,-1.340425815,-4.474734276,-0.348183981,0.946201918,-2.624263912,-0.38795219,1.157405527,-0.375524843,1.383866911,-1.435204075,-0.214010553,0.802780507,0.24094362,0.103042533,1.240919134,-0.189932945,-0.06337932,0.460599883,-0.307753342,2.551241417,0.952590653,0.003024378,-1.240742933,0.814461558,0.060325815,-0.58071455,-0.16300021,0.265888808,1319.96,0
47208,-1.329953418,0.933837608,1.423165563,0.054616316,0.453702993,-1.029584301,1.220256903,-0.331136785,-0.50445381,-0.400011569,-0.409388442,0.194552163,0.219270815,0.117866548,0.252494878,0.265905619,-0.708275706,-0.673523728,-0.56837717,-0.453884213,-0.432671608,-1.178302776,0.268240547,0.318003361,-0.067238178,-1.024418616,-0.181067451,0.048699569,41.14,0
47208,1.033159937,-1.894837656,1.145000142,-0.933328882,-2.268896237,-0.006485578,-1.381691212,0.084060131,-1.107821775,1.117124942,-0.34185512,-0.35453912,0.577966154,-0.909465156,-0.002021618,-0.855459318,1.120071277,-0.490483536,-0.622074185,0.004293264,-0.080509788,-0.03320654,-0.026720923,0.415374835,0.070752162,-0.206191547,0.062623438,0.064783734,196,0
47208,1.106908967,-1.085775794,0.345499908,-0.581949077,-0.923154659,0.425795642,-0.827844264,0.339051172,-0.44239029,0.587825549,1.246963308,-0.442737591,-1.904598591,0.170388793,-0.472467761,0.278018745,1.100180457,-1.939298631,0.490880458,0.037717396,0.113951464,0.183897347,-0.033852958,-0.306169478,0.287965247,-0.204678556,0.016172726,0.006249707,90,0
47208,0.478349734,-0.783959596,0.189601777,1.444821196,0.083018515,2.004893711,-0.405783275,0.702253759,0.530488407,-0.810879271,2.013308236,1.396753623,-0.32350295,-1.093061585,-0.030731155,-1.083012539,1.856245709,-1.199675331,-1.482274482,0.224350238,0.208794379,0.50019175,-0.222473598,-1.075707304,0.244929227,-0.18944039,0.095129443,0.067254252,242.34,0
47209,-0.624931831,0.834442047,2.551176681,2.70667306,-0.644768569,0.828670816,0.163253176,0.266854484,-0.551219597,0.349124988,-0.531228003,-0.035622971,-0.040392834,-0.418493327,0.242161469,-0.23606241,0.327491007,-0.449403243,-0.20912448,-0.0413817,0.093103496,0.440590373,0.057374422,0.413980499,-0.710870314,0.01399833,0.124126815,0.14540682,79.95,0
47209,1.263692154,-0.791218173,0.142795399,-0.655826825,-0.685412275,0.095817846,-0.617808815,0.112450408,-0.687067513,0.629821747,0.933355825,0.045981981,-0.512751597,-0.100530885,-0.933686758,0.497434742,0.656653787,-1.533285876,0.982036742,0.082496167,0.128875676,0.366078707,-0.156609103,-0.263331351,0.59707408,-0.116197583,0.007420856,-0.002431977,49.93,0
47209,1.247090224,-0.466532756,0.756880081,0.404313809,-1.028061966,-0.05862683,-0.79060179,0.120778838,-0.919048633,1.018980369,0.618617741,0.106629649,-0.260457994,0.270943654,0.464988873,-0.720938581,-0.692236112,2.226473263,-0.973354682,-0.505720829,-0.209747619,-0.206827109,-0.049333036,-0.051233158,0.373384971,-0.296439254,0.057053927,0.026369506,29,0
47211,0.844931176,-0.743126351,1.293929079,0.672168577,-1.336381966,0.269392556,-0.906225454,0.39757032,0.671754384,0.008483466,1.433553494,0.224026414,-1.315901387,0.340275054,1.312506225,0.776713524,-0.505789225,0.610978003,-0.79459085,0.067244559,0.376446401,0.776905345,-0.086401182,0.250316585,-0.016523869,0.461793108,0.000739932,0.040142924,134.7,0
47211,-1.067767788,1.173298485,1.670361841,0.951682006,0.070066089,-0.009827296,0.751083559,0.255499268,-0.816982902,0.377275392,1.612155702,0.084084532,-1.386366002,0.798795769,0.942978246,-0.450088792,0.16096536,-0.291395469,0.851286696,0.254978705,-0.416900475,-1.140967705,0.112865649,0.119653118,0.002280558,-0.627612263,0.446032622,0.204062778,48.4,0
47212,-0.059808391,-0.642277519,1.062342752,-1.033200492,-1.567858246,-0.023248484,0.25817456,-0.061095814,-0.421076491,-0.267189783,-0.156139086,0.149127826,0.780604564,0.014833626,2.65346111,-2.771987331,0.746038687,1.626277245,0.850984609,0.152251191,0.036630229,0.472580494,0.434805669,0.050801164,-0.344473877,-0.382209546,0.132910074,0.071301928,203.92,0
47212,1.254002739,0.647730585,-0.435323547,0.95272547,-0.070022238,-1.651184396,0.401161356,-0.325241768,-0.152585088,-0.705936183,0.44432191,-0.164914991,-0.389510421,-1.228999569,0.971075362,0.466971858,1.169449868,0.189352142,-0.487580578,-0.096463827,-0.13527508,-0.345671981,-0.040115094,0.593114021,0.518944705,0.349494949,-0.031851036,0.045660651,0.76,0
47213,-2.093078825,-0.999023136,3.011517156,0.533436907,1.452583098,-0.873461347,-1.133850789,0.431574067,-0.050989901,-0.699289863,-0.339570927,0.584153415,1.130720967,-0.411317818,1.166527661,0.569654904,-0.742436366,0.164209042,-1.684080054,0.388514978,0.483470738,0.918941388,-0.02983546,0.104278672,0.410320448,-0.296162567,0.052763214,0.118497924,1,0
47213,0.592505583,-0.990170275,1.363104648,1.783066001,-1.192523981,1.027610393,-0.653840496,0.399198357,1.027724077,-0.30266315,0.877121908,1.837177456,0.331645818,-0.693264641,-1.757976251,-0.638535003,0.288142169,-0.180037448,-0.174668011,0.293310511,0.280308528,0.795891323,-0.330601381,0.306600855,0.499726965,-0.148695112,0.066953471,0.06087438,228.4,0
47213,1.253868635,0.180921051,0.274221259,0.45478585,-0.062948111,-0.241338908,-0.037593371,-0.02656636,0.097658528,-0.104401843,-0.465275916,0.212414254,0.23661504,0.266550237,1.336103029,0.162418473,-0.317527598,-0.810949735,-0.288169069,-0.120050128,-0.264810319,-0.733275512,0.106925919,-0.435414495,0.206546408,0.155791081,-0.014009269,0.010082604,0.89,0
47213,1.050926845,-0.385226844,0.514714182,1.037427922,-0.377848512,0.554900873,-0.43224919,0.114749261,0.842969104,-0.190383163,-1.926273181,-0.032685501,0.48938291,-0.342860214,0.723454154,0.658836685,-0.919495408,0.672751098,0.05923941,0.151624156,0.102527567,0.233350834,-0.365030339,-0.977241644,0.662525552,-0.184298995,0.046921503,0.04166338,118.7,0
47214,1.048114561,-0.129235812,-0.213483948,0.110352955,-0.275116087,-1.154846523,0.544982979,-0.342167348,-0.563044937,0.009838424,1.789627612,1.373483711,0.767441249,0.543639215,-0.036370452,0.018675788,-0.379910795,-0.345205614,0.289750956,0.210993624,0.095126814,0.04757443,-0.182521879,0.646996136,0.480428266,1.025712524,-0.132833835,0.004233344,119.9,0
47214,0.964175377,-1.052087982,-0.01759136,-0.492804529,-1.165913273,-1.021733829,0.003150234,-0.192762813,-1.259083078,0.778697134,1.327998691,0.181898071,-0.81519096,0.734705984,0.122863839,-1.1756911,-0.056087146,0.931166844,-0.326336769,-0.13314202,-0.630778776,-1.947002156,0.138483526,0.48162416,-0.177094312,0.576203363,-0.123411234,0.033147456,209,0
47215,1.101063466,-0.081889467,1.167093142,1.297394535,-1.041298344,-0.443144212,-0.530631925,0.078671352,0.613434771,0.014201642,-0.61149911,-0.323195377,-0.777114677,0.1636644,1.515600986,0.725819633,-0.652737478,0.455781552,-0.708868331,-0.100326584,0.115712597,0.236840937,-0.027991353,0.361271355,0.292535418,-0.362415239,0.048603385,0.045338755,45,0
47216,-0.463995025,0.786714814,1.908268342,0.415667083,0.532321638,0.525099955,0.581843556,0.048061526,-0.526716094,-0.018035037,0.163511067,-0.446072265,-0.838139679,0.292446063,0.923635833,0.492976507,-0.965364034,1.044503052,1.262322879,0.150956338,-0.210771964,-0.581856417,-0.317728306,-0.909766925,0.19650764,-0.460234269,-0.085842958,-0.156499365,17.99,0
47217,1.025314968,-1.339287301,1.177515724,-0.400863356,-2.066396745,-0.440497334,-1.126799261,0.04706285,-0.094136653,0.567642919,-0.735653217,-0.569545193,-0.219194303,-0.229530716,1.563519552,-0.579308489,-0.291642961,1.742121699,-1.207763853,-0.175613419,-0.080319755,-0.104052528,-0.053038451,0.424286492,-0.121726848,1.102036885,-0.035926805,0.053147094,165.55,0
47217,-0.47072128,0.961389831,1.255598943,-0.149317847,0.430043429,0.274210629,0.428443856,0.371378485,-0.612149296,-0.421259926,1.882419162,0.606340604,-0.341333614,-0.108978426,0.736343284,0.003642169,0.33979463,-0.508601675,-0.523285009,0.038113602,-0.160136376,-0.372353837,0.035733594,-0.347266862,-0.349798322,0.114858714,0.273030068,0.080566519,2.68,0
47219,-1.038583828,0.809229421,1.201400456,1.870499864,-0.130984936,0.485644708,2.520797864,-0.440680645,-1.499580973,0.262818359,-0.36822046,-0.775001509,-0.661337578,0.288281154,0.446078725,0.084856423,-0.303499305,-0.986295339,-0.868917594,-0.062397265,-0.312875562,-0.78395106,0.34724652,0.0039133,-0.0302782,-0.315190897,-0.095471254,-0.217545479,301.27,0
47220,1.051568393,-1.158257788,0.241043858,-0.442960111,-1.155223631,-0.215674844,-0.574999594,0.127582981,-0.535769455,0.625796262,1.188195304,-0.469729361,-1.899025928,0.212452495,-0.818585529,0.414814258,0.928178261,-1.528787545,0.761224332,0.163677435,0.20336423,0.310663527,-0.154866837,0.225091164,0.448395548,-0.153783412,-0.017308766,0.015662333,139.72,0
47220,-1.148245224,-0.79893991,1.428746335,0.269616274,0.208282152,-0.197300376,-1.043806265,0.204695397,0.558327905,0.371972779,1.513353761,1.475519397,1.156352139,-0.494586094,0.542201391,-0.197438643,0.008022918,-0.012455758,0.964135694,-0.28566427,0.104167274,1.015680528,-0.311546441,0.204243048,-1.089009798,1.15150716,0.406203639,-0.023719058,80,0
47221,1.048786825,0.048356231,0.389776408,1.307694438,-0.115695715,0.155567302,0.027602536,0.111163148,0.002205312,0.02184152,1.1895057,1.307458966,-0.044707549,0.238374763,-0.808380488,-0.529425919,0.004373465,-0.495326001,-0.090931407,-0.092044958,-0.025295736,0.050286062,-0.110626546,0.032416878,0.624664687,-0.33411334,0.030071442,0.012659003,46.25,0
47222,-1.820568728,0.710631317,1.479001533,-1.124427301,-0.44049051,0.459814918,0.186605838,-0.757207329,-0.881318821,1.712437781,1.09193018,-0.076096435,-0.399029226,-0.123841366,0.560470075,-1.316639035,-0.256340946,1.142744477,-0.673279669,-0.263688582,-0.086532678,-1.608578444,-0.054520764,-0.395537388,0.050791723,0.120290683,0.592774522,0.122257975,100,0
47222,1.33163825,0.019022531,-1.527112314,-0.536569138,2.285356214,3.086820557,-0.257217258,0.692222706,-0.230769264,0.041433789,-0.092703268,0.002508353,-0.047028552,0.564134662,0.984043492,0.329268121,-0.785463213,-0.035531834,0.259790615,0.018492495,-0.109252202,-0.442621825,-0.098019262,1.038566245,0.726493839,0.382412761,-0.050494354,-0.000211548,8.23,0
47223,-0.634298929,0.831279819,1.363654336,-1.306896226,-0.133959547,-0.646848341,0.435532778,0.10988578,0.301487679,-0.392954988,-0.226397586,0.049742061,-0.090241601,-0.110469445,0.790851169,0.339880411,-0.419506386,-0.829565781,-1.14817574,0.094619524,-0.111669802,-0.170934276,0.020720668,0.108945116,-0.276927886,0.757690327,0.29973562,0.122412304,1.46,0
47223,-0.89596899,0.520931296,1.643582899,-0.96829951,-0.072344357,-0.454680872,0.445815574,0.032262557,0.010972276,-0.544191154,-0.188095318,0.375882272,0.810972974,-0.287356431,0.851953592,0.311562468,-0.466449171,-0.569067376,-1.096705632,0.08559283,0.19946501,0.670684628,-0.05807075,0.159688205,-0.429546399,0.905712154,0.179244858,0.220150481,47.85,0
47223,-0.352281844,-0.359878396,2.403235604,-1.454794704,-1.666648003,0.028395342,-0.576687742,-0.319947503,-1.537855611,1.470507868,-0.717428864,-0.563760346,1.442628083,-1.533947127,-0.152330265,-1.010471094,0.7954923,0.134836209,0.758154684,-0.153425515,-0.143222969,0.296058888,-0.114901373,0.416773032,-0.499984984,-0.229718582,-0.328378853,-0.077485946,41.98,0
47223,0.702800332,-1.013152215,-0.647839277,0.30557709,-0.30783968,-0.510182534,0.645955348,-0.337158084,0.215459645,-0.351963692,-1.190529708,0.198692594,0.437590894,0.125158931,0.170915434,-0.021911707,-0.25741982,-0.452782027,0.50340393,0.642157292,0.066204291,-0.41334594,-0.492440551,-0.33723134,0.54450589,1.105273398,-0.157036909,0.044134373,343.5,0
47225,-0.459708999,1.68140654,1.417933752,2.125187507,0.636299849,-0.513794884,0.997808868,-0.036214924,-1.669935374,-0.418185518,0.640115814,0.20004419,0.875895923,-1.339682113,0.47888477,0.501697155,0.913982768,-0.429487506,-1.533734435,-0.023407852,-0.091022937,-0.268247457,-0.02796829,0.469717115,-0.18443026,-0.20869344,0.07783317,0.099734025,7.58,0
47225,-0.577913011,1.196355999,0.886605578,0.94726263,-0.35798858,-0.798077757,0.483063682,0.306358124,-0.68538061,-0.437094693,-0.851493467,-0.529312666,-0.950453659,0.869870453,1.086443545,-0.150496764,0.037934916,0.286256472,0.427192485,-0.125114084,0.203330857,0.413635577,-0.03807459,0.370587495,-0.258235596,-0.330079592,0.032653882,0.101693765,34.45,0
47226,-6.285846704,5.368590039,-4.04635946,-0.013180723,-3.472620151,-2.398262125,-3.105386339,4.522095686,-1.791867797,-2.219861198,-1.138838168,2.365485747,1.588816412,1.956496587,-0.331743747,1.759796013,2.58206269,0.251109712,-1.34471686,-1.107643763,0.572417024,-0.179393785,0.404406713,0.829043838,0.330258774,0.061362994,-2.216094234,-0.46548658,0.76,0
47227,1.248982134,-0.801922485,0.235853934,-0.44643362,-0.93760401,-0.415099274,-0.496793682,-0.049800482,-0.423940587,0.457641296,-0.502826388,-0.632048026,-0.667692725,-0.236522276,-0.234691199,0.216243221,1.037941321,-2.109471897,0.564272142,0.085109294,0.107417819,0.289553504,-0.117005087,0.114808948,0.570546384,-0.120383166,0.007099111,0.013775207,67.71,0
47227,-2.638733629,-1.162355738,0.606488085,-1.354906813,-2.119767018,0.706569658,2.222810778,-3.695667271,1.07349001,-2.056450204,-0.403862029,0.426003418,-0.088514769,-0.351219199,0.60229507,-0.158430671,-0.546482874,0.094490767,0.0533932,-0.272992839,-1.660851316,1.016456272,0.812304216,0.453031349,0.480379664,-0.784629264,0.413470025,-0.717378196,646.99,0
47227,-1.489415235,-1.061456698,1.121813262,-4.191046154,-0.293112136,-1.758920147,0.35786042,-0.242869422,0.538727225,-1.436137017,-0.007644044,0.5532295,-0.015831127,0.013023999,0.993647255,-2.129040925,-0.140343023,0.624592345,-1.606950122,-0.882610643,-0.494494811,-0.796582906,0.517198261,0.306806075,-0.236819773,-1.440626236,-0.057889344,0.289638364,60,0
47227,-0.735498378,0.296177552,3.204648765,1.051757642,-0.872887312,0.986547898,-0.011825695,0.20692071,0.889803689,-0.427835556,0.450610035,1.443378714,0.233888995,-1.346454125,-2.559426699,-0.621302403,0.011064677,0.283720633,0.591745423,-0.00734842,0.054968576,0.774990863,-0.280039389,0.608125826,-0.044765359,-0.34458363,-0.060928023,-0.110368792,54.89,0
47228,1.207190577,0.624585802,-0.018145366,2.302251884,0.338165562,-0.354166489,0.39582543,-0.063440007,-1.152056865,0.933209718,0.711257416,-0.031954157,-0.986395203,0.880256128,-0.369222753,0.665470617,-0.795476515,0.215491132,-0.466311549,-0.201472414,0.004785624,-0.087231711,-0.148059787,-0.028790525,0.712530399,0.074971247,-0.05014871,-0.005340377,4.02,0
47228,0.921000817,-0.477692114,1.024894826,1.178705984,-0.737409777,0.794453904,-0.689532958,0.423196194,0.768076522,-0.09237827,0.693587009,0.702861352,-0.841039246,0.033055963,-0.142701782,0.128710257,-0.289070744,0.212344547,-0.17863581,-0.020626794,0.0384109,0.078010712,-0.094396404,-0.316343343,0.29535877,-0.383104791,0.062734522,0.034778779,96.49,0
47229,0.941316997,-0.910677414,1.333496749,-0.234492104,-1.79665152,-0.6049739,-0.655199914,0.025784699,2.336224878,-1.342843449,-0.393082677,1.452137771,0.150971247,-0.717827217,-0.271913357,-1.180215261,0.525064189,-0.257686917,0.732427528,0.096196535,0.031631612,0.334576459,-0.130009229,0.976788353,0.512380757,-0.64987438,0.100346516,0.061133547,118.07,0
47229,-1.47286382,0.468049422,2.586630607,3.263151927,-0.556576687,2.121934034,-0.857779673,1.33596677,-0.397596033,0.192826498,0.355093324,0.700514807,-1.067784471,-0.209483633,-1.568871926,-1.19335917,1.466432139,-0.615489636,1.175361643,0.281604757,-0.083496155,-0.066759202,0.030587936,-0.292633735,0.009698503,0.284280963,0.275982627,0.020088021,65.22,0
47230,1.074974497,-0.690035474,0.87442362,0.479319276,-1.006816005,0.433986277,-0.778155747,0.191234464,-0.819354678,0.768366999,1.110585778,1.163009728,0.879776667,-0.161965867,-0.205218295,-1.569141121,-0.073506063,1.397322462,-1.209115021,-0.37653333,-0.113178861,0.19051667,-0.10551263,0.032571604,0.420460829,-0.220152837,0.081958861,0.034387952,79,0
47231,1.410460885,-0.868409408,-1.280988042,-1.607717917,1.493518875,3.377725048,-0.996922995,0.780993057,-0.650135734,0.557468353,-0.383500751,-0.534981024,-0.028293295,-0.264762152,-0.376801843,0.799259708,0.220447002,-1.30461811,1.300891321,0.218009739,0.014702864,-0.057474662,-0.16203249,1.048336896,0.837319817,-0.133226931,0.003480341,0.006150959,35.42,0
47231,1.210859162,-0.033332318,-0.222404427,0.05386341,0.383966817,0.357498071,0.039392753,0.007014949,-0.182179829,0.0300362,0.07616901,0.853676753,1.183685546,0.211204078,0.402191737,1.01457136,-1.322784984,0.340865584,0.876477614,0.157934354,-0.366284888,-1.225524977,-0.088823283,-1.380860009,0.303194633,0.182183617,-0.050465461,0.005150095,69.27,0
47231,1.455938022,-1.005544768,-0.126436143,-1.432621119,-1.143588826,-0.72320911,-0.736952253,-0.053199024,-2.211713824,1.671918872,1.339801149,-1.022256583,-1.516862929,0.555128358,0.002780844,-0.84991897,0.868215209,-0.058697119,-0.260072979,-0.480995663,-0.098840317,0.028611651,-0.019636128,0.174458264,0.491355044,-0.077627413,-0.001765034,-0.008514463,15,0
47231,1.134842666,0.028568475,0.245555729,0.840273717,0.225236992,0.809104773,-0.287211424,0.221535654,-0.054873509,0.135697408,0.520042093,0.845310453,0.756746361,0.209375425,0.719071016,0.592040495,-1.003066838,0.535408075,-0.250103985,-0.00454148,0.174698354,0.510176747,-0.268790202,-1.125063568,0.636011216,-0.174359114,0.045795426,0.011210762,41.76,0
47232,1.484238507,-0.607513449,-1.745155807,-1.819138253,1.836926929,2.907215422,-0.656870034,0.605140416,-1.230305097,0.738154332,-0.02758489,-0.792066813,0.086616187,0.212754838,0.612298587,1.06937755,-0.099016176,-1.083280547,0.97370213,0.207335876,0.189415887,0.325433671,-0.231719397,1.05443571,0.970274931,-0.025052083,-0.024394532,-0.003007668,22,0
47234,-0.573977252,-0.320535726,1.178327894,-1.031139253,-1.054417276,-0.436419963,0.951494929,-0.152448895,-1.62934386,0.027036777,-0.158794614,-0.366325161,0.146898043,0.125236841,0.876361013,-1.782001026,0.388732944,0.573976928,-1.124763362,-0.014122046,-0.138047032,-0.280305387,0.441920375,0.398770775,-0.222574853,1.002594513,-0.068066127,0.059785377,208.12,0
47234,-1.042590389,0.312906405,1.653191144,-2.183429117,0.597462429,-0.343562661,0.629913592,-0.013103535,0.062514409,-0.503103314,1.177408861,0.566264209,-0.108217125,-0.175333843,-0.386662999,0.916151948,-1.184363485,-0.426767605,-1.444566067,-0.054834226,-0.093044213,-0.119490837,-0.161094353,-0.246300863,-0.406160133,0.922686254,-0.035811269,-0.097841824,24.9,0
47235,0.496930829,-1.496014547,0.770236834,0.350556537,-1.283688257,0.517857986,-0.404557518,0.257326175,0.913287281,-0.47685586,1.119226246,1.331254767,-0.132368442,-0.244726601,-0.704538798,-0.170632215,0.185243566,-0.518947754,0.293724533,0.55967486,0.041804308,-0.361670291,-0.189236311,0.107068396,-0.08815065,0.920638722,-0.082822019,0.057184946,333.77,0
47236,1.124953103,-1.311764254,0.335129573,-1.849753799,-1.64540052,-1.053555823,-0.504908396,-0.254813982,0.546029678,-0.422011572,-0.493699268,0.71532224,0.765008555,-0.241675671,0.926951659,-2.175684632,0.276720738,1.183826063,0.049359599,-0.170603085,-0.295520202,-0.443110036,-0.127411454,0.422698058,0.394145735,-0.013838828,0.026110764,0.048205079,150.49,0
47236,0.834974641,-0.61976362,1.114828147,1.29019313,-0.992409896,0.595509248,-0.683574298,0.429709521,0.842343536,-0.088305696,0.873710155,0.460758005,-1.554811927,0.191964847,-0.090732198,0.068222181,-0.131065889,0.19289973,-0.307832095,-0.008476074,0.071942732,0.067994344,-0.075173311,-0.019403676,0.217162749,-0.403953474,0.05283081,0.042158439,128.76,0
47236,1.378546099,-0.921146631,-1.299512073,-1.594298596,1.477226082,3.38367005,-0.975001271,0.776705227,-0.652081561,0.549773933,-0.383264067,-0.534300587,-0.025348,-0.261022089,-0.374723636,0.801438605,0.220936772,-1.301233372,1.295614994,0.251652063,0.024712842,-0.066193721,-0.17659321,1.049184578,0.831254078,-0.134988827,0.000358937,0.009027384,51.94,0
47236,1.498199607,-0.96304517,0.433312583,-1.317090148,-1.533899747,-1.011003544,-0.876733191,-0.267626687,-1.887377848,1.427664525,-0.436021304,-0.736955022,0.769454065,-0.358668238,0.539750148,-0.410929683,0.491887637,-0.070653723,-0.248087555,-0.287844983,-0.204785828,-0.208688237,0.021311956,0.377511471,0.393194464,-0.208569627,0.029510148,0.023592856,25,0
47237,0.983199841,-1.378723254,1.009080229,-0.457065889,-1.356349882,0.959633095,-1.266772596,0.485483785,-0.043715659,0.426884737,1.228296273,0.266215351,-0.738828946,-0.498857251,-0.783875436,0.392103075,1.046226364,-1.845488047,0.446933499,0.191159967,0.173336829,0.409315327,-0.040530257,-0.257434158,0.139497802,-0.213041362,0.056657987,0.027392826,127.48,0
47238,-1.586314503,0.927331749,2.102919737,-1.163996284,-0.173296061,-0.254559953,0.076535478,0.677214435,-0.582589293,-1.147036341,1.352507671,1.025885478,0.029158455,0.332937239,-0.362117834,1.063493934,-0.879846792,-0.17177301,-1.971004814,-0.364104,0.106539906,-0.022713182,-0.217186638,0.218093153,0.172870304,-0.041415952,-0.233801212,-0.06651942,6.12,0
47238,0.798868508,-0.667339652,1.054937401,0.594573915,-0.292804417,2.090104624,-0.953831035,0.795382845,0.633240922,-0.30169202,1.935779149,1.544496555,-0.027650011,-0.0867051,0.591042365,-0.89898285,0.776025208,-1.676426623,-1.326676955,-0.059838255,0.12826763,0.501647674,0.075572542,-0.963905386,-0.116658121,0.418989901,0.069971481,0.016343077,88.25,0
47239,1.172783862,-0.040382441,0.649354068,0.114442789,-0.696801163,-0.923387699,-0.035166487,-0.244080606,0.086925739,-0.22896453,0.041846592,1.022754102,1.636253405,-0.149918889,1.085962059,0.434839251,-0.482722945,-0.689590388,-0.017910225,0.134806818,-0.199109603,-0.639229129,0.115102588,0.460756073,0.032847233,0.733574549,-0.067162635,0.025731088,55,0
47240,1.117644786,-0.993010127,0.203684085,-0.587842399,-0.745673213,0.375066395,-0.6654799,0.244738355,-0.64971568,0.57929607,1.382169035,0.00443069,-1.038934566,0.048136178,-0.649165154,0.129177926,1.088576984,-2.034452171,0.482122272,0.092104885,0.198384071,0.48649136,-0.115926848,-0.265130016,0.447818513,-0.109174519,0.014038351,0.003464261,90.36,0
